nm,T
1428,0.941151685
1429,0.941152998
1430,0.941154298
1431,0.941155585
1432,0.941156859
1433,0.94115812
1434,0.941159368
1435,0.941160603
1436,0.941161824
1437,0.941163033
1438,0.941164229
1439,0.941165413
1440,0.941166583
1441,0.941167741
1442,0.941168886
1443,0.941170019
1444,0.941171139
1445,0.941172246
1446,0.941173341
1447,0.941174424
1448,0.941175494
1449,0.941176552
1450,0.941177598
1451,0.941178631
1452,0.941179653
1453,0.941180662
1454,0.941181659
1455,0.941182644
1456,0.941183617
1457,0.941184578
1458,0.941185528
1459,0.941186465
1460,0.941187391
1461,0.941188304
1462,0.941189207
1463,0.941190097
1464,0.941190976
1465,0.941191843
1466,0.941192699
1467,0.941193543
1468,0.941194376
1469,0.941195198
1470,0.941196008
1471,0.941196807
1472,0.941197595
1473,0.941198371
1474,0.941199136
1475,0.941199891
1476,0.941200634
1477,0.941201366
1478,0.941202087
1479,0.941202797
1480,0.941203497
1481,0.941204185
1482,0.941204863
1483,0.94120553
1484,0.941206187
1485,0.941206832
1486,0.941207467
1487,0.941208092
1488,0.941208706
1489,0.94120931
1490,0.941209903
1491,0.941210485
1492,0.941211058
1493,0.94121162
1494,0.941212172
1495,0.941212714
1496,0.941213245
1497,0.941213767
1498,0.941214278
1499,0.941214779
1500,0.941215271
1501,0.941215752
1502,0.941216223
1503,0.941216685
1504,0.941217137
1505,0.941217579
1506,0.941218012
1507,0.941218434
1508,0.941218847
1509,0.941219251
1510,0.941219645
1511,0.941220029
1512,0.941220404
1513,0.94122077
1514,0.941221126
1515,0.941221473
1516,0.941221811
1517,0.941222139
1518,0.941222458
1519,0.941222768
1520,0.941223069
1521,0.941223361
1522,0.941223644
1523,0.941223918
1524,0.941224182
1525,0.941224438
1526,0.941224686
1527,0.941224924
1528,0.941225153
1529,0.941225374
1530,0.941225586
1531,0.94122579
1532,0.941225985
1533,0.941226171
1534,0.941226349
1535,0.941226518
1536,0.941226679
1537,0.941226831
1538,0.941226976
1539,0.941227111
1540,0.941227239
1541,0.941227358
1542,0.941227469
1543,0.941227572
1544,0.941227667
1545,0.941227754
