nm,T
1860,0.8768722
1861,0.8769007
1862,0.8768216
1863,0.8765419
1864,0.8766218
1865,0.8765363
1866,0.8764361
1867,0.8761638
1868,0.8759599
1869,0.8765127
1870,0.8762938
1871,0.8766224
1872,0.8765715
1873,0.8766061
1874,0.8763454
1875,0.8767273
1876,0.8767895
1877,0.8770753
1878,0.8768542
1879,0.876822
1880,0.8765865
1881,0.8769797
1882,0.8767965
1883,0.8770956
1884,0.8771568
1885,0.8772062
1886,0.8771154
1887,0.8766584
1888,0.8764636
1889,0.8764641
1890,0.8766691
1891,0.8769917
1892,0.8769299
1893,0.8772211
1894,0.8769482
1895,0.876964
1896,0.8765109
1897,0.8767133
1898,0.8766482
1899,0.8771104
1900,0.8769093
1901,0.8767146
1902,0.8768
1903,0.8771688
1904,0.8771085
1905,0.8772126
1906,0.8771084
1907,0.8769874
1908,0.87688
1909,0.8768689
1910,0.8771433
1911,0.8772381
1912,0.8774957
1913,0.8774518
1914,0.8772595
1915,0.8769676
1916,0.8769304
1917,0.8771153
1918,0.8771238
1919,0.8770494
1920,0.8769464
1921,0.8771944
1922,0.8769253
1923,0.8770465
1924,0.8769735
1925,0.8769581
1926,0.876973
1927,0.8772228
1928,0.8776652
1929,0.8774453
1930,0.8775504
1931,0.8775692
1932,0.8773158
1933,0.8775442
1934,0.8775457
1935,0.8775069
1936,0.8773812
1937,0.8773327
1938,0.8775314
1939,0.8777583
1940,0.8778291
1941,0.8776081
1942,0.8776808
1943,0.8775714
1944,0.877287
1945,0.8776406
1946,0.8778059
1947,0.87759
1948,0.8775039
1949,0.8778211
1950,0.8776715
1951,0.8777608
1952,0.8778749
1953,0.8779369
1954,0.8780301
1955,0.8778375
1956,0.8778771
1957,0.878205
1958,0.8780185
1959,0.8780072
1960,0.8780348
1961,0.8778202
1962,0.8780723
1963,0.8782072
1964,0.8781554
1965,0.8784845
1966,0.8782037
1967,0.8781514
1968,0.8782499
1969,0.8781868
1970,0.8780435
1971,0.8781295
1972,0.8783158
1973,0.8783808
1974,0.8784444
1975,0.8784011
1976,0.8784637
1977,0.8784024
1978,0.8784015
1979,0.8782807
1980,0.8783668
1981,0.8782994
1982,0.8782557
1983,0.8781005
1984,0.8780969
1985,0.8781004
1986,0.8780641
1987,0.8781523
1988,0.8782704
1989,0.8783694
1990,0.8784891
1991,0.8786175
1992,0.8785818
1993,0.8784558
1994,0.8785001
1995,0.8785253
1996,0.8785177
1997,0.8785056
1998,0.8784678
1999,0.8784876
2000.07,0.8685906
2009.94,0.8716386
2020.1,0.8723872
2029.97,0.8689518
2039.84,0.8674583
2049.98,0.8719531
2059.84,0.8749624
2069.99,0.871698
2079.84,0.8699444
2089.97,0.8715839
2099.82,0.8705905
2109.95,0.8716973
2119.79,0.8744751
2129.91,0.869184
2139.75,0.8678485
2149.86,0.8691792
2159.69,0.8722963
2169.8,0.8700324
2179.62,0.8728302
2189.72,0.8716201
2199.54,0.8750726
2209.63,0.873161
2219.72,0.8804108
2229.53,0.8701236
2239.61,0.8738945
2249.69,0.8731068
2259.49,0.8716278
2269.56,0.8724281
2279.63,0.8737438
2289.42,0.8716511
2299.48,0.8762021
2309.54,0.8761018
2319.59,0.8811508
2329.36,0.8737718
2339.41,0.8759445
2349.45,0.8727067
2359.49,0.8763414
2369.25,0.8742436
2379.28,0.8716305
2389.31,0.8756635
2399.34,0.8747982
2409.36,0.8715555
2419.38,0.8785355
2429.39,0.8762249
2439.4,0.8773682
2449.13,0.8745294
2459.13,0.8703208
2469.13,0.8735584
2479.12,0.8741752
2489.11,0.8787421
2499.1,0.8736659
2509.08,0.8768383
2519.06,0.871898
2529.03,0.8733405
2539.01,0.8765712
2548.97,0.8788031
2558.93,0.8716526
2569.17,0.8795052
2579.12,0.8704731
2589.07,0.8805593
2599.02,0.8762671
2608.96,0.8809194
2618.9,0.8762802
2628.83,0.8707419
2639.04,0.8832855
2648.97,0.8791812
2658.89,0.8827513
2668.8,0.8716549
2678.99,0.8722118
2688.9,0.8801016
2698.81,0.8714811
2708.71,0.8709548
2718.88,0.8717668
2728.77,0.8748845
2738.65,0.8836441
2748.81,0.8778594
2758.69,0.8772519
2768.84,0.8691545
2778.71,0.8805455
2788.57,0.8689927
2798.71,0.8738231
2808.56,0.8728358
2818.69,0.8732026
2828.53,0.8717396
2838.65,0.8738626
2848.49,0.8746877
2858.59,0.8733089
2868.42,0.8778101
2878.52,0.8750245
2888.61,0.8835501
2898.43,0.8762734
2908.51,0.8751131
2918.59,0.8764186
2928.39,0.8787412
2938.46,0.8712102
2948.52,0.8711919
2958.31,0.8721864
2968.36,0.8751079
2978.41,0.8750387
2988.45,0.8798037
2998.22,0.8760936
3008.26,0.8742018
3018.28,0.8727731
3028.31,0.8752657
3038.33,0.8754587
3048.34,0.8743759
3058.35,0.8794773
3068.35,0.8702485
3078.08,0.8785992
3088.08,0.8697264
3098.06,0.8690418
3108.05,0.8714357
3118.02,0.8702131
3128,0.8821848
3138.23,0.8801751
3148.2,0.8783131
3158.15,0.8783897
3168.1,0.8731311
3178.05,0.8787905
3187.99,0.8787876
3197.93,0.8789818
3207.86,0.875719
3218.05,0.8829035
3227.97,0.8848016
3237.89,0.8774261
3247.79,0.8734143
3257.96,0.881878
3267.86,0.8742376
3277.75,0.8816776
3287.91,0.8783559
3297.79,0.879246
3307.93,0.8790896
3317.8,0.8806682
3327.67,0.8810878
3337.79,0.8763051
3347.65,0.8816064
3357.76,0.8794283
3367.6,0.8840171
3377.7,0.8782103
3387.8,0.8802863
3397.62,0.8742916
3407.71,0.8827964
3417.52,0.8757724
3427.59,0.8762319
3437.66,0.8752224
3447.46,0.8750411
3457.51,0.876795
3467.56,0.8794485
3477.6,0.8759905
3487.64,0.8829913
3497.4,0.878099
3507.43,0.8810015
3517.45,0.8788223
3527.46,0.8744891
3537.46,0.8764067
3547.46,0.8759494
3557.46,0.877456
3567.44,0.8730089
3577.42,0.8771058
3587.4,0.8875391
3597.36,0.8810664
3607.33,0.870196
3617.28,0.8769669
3627.23,0.8760223
3637.17,0.8743385
3647.37,0.8825215
3657.3,0.8733585
3667.22,0.8889573
3677.14,0.8767734
3687.31,0.8733658
3697.21,0.876073
3707.11,0.8864138
3717.26,0.8720977
3727.14,0.8721694
3737.02,0.8736195
3747.15,0.8839536
3757.02,0.8673491
3767.13,0.8818542
3776.98,0.8816237
3787.09,0.8734795
3796.92,0.8669058
3807.01,0.8788043
3817.09,0.8670979
3826.91,0.8732652
3836.98,0.8705493
3847.04,0.8831727
3856.83,0.8718027
3866.88,0.875182
3876.92,0.873233
3886.95,0.8758724
3896.72,0.8684576
3906.74,0.8667313
3916.75,0.8659081
3926.75,0.862822
3936.75,0.8664809
3946.74,0.8706484
3956.72,0.8562522
3966.69,0.8692118
3976.66,0.8673434
3986.62,0.8707762
3996.57,0.8732039
4006.77,0.8670508
4016.71,0.8639215
4026.64,0.8555163
4036.56,0.8616087
4046.48,0.8747711
4056.64,0.8560399
4066.54,0.8706434
4076.43,0.8676463
4086.57,0.8686075
4096.44,0.8650714
4106.56,0.8689984
4116.43,0.8698533
4126.53,0.8567126
4136.38,0.8553713
4146.47,0.8438302
4156.3,0.8557612
4166.37,0.8532434
4176.44,0.8567803
4186.25,0.8506604
4196.3,0.8500513
4206.34,0.831321
4216.37,0.832566
4226.4,0.8366707
4236.16,0.8755983
4246.17,0.8569685
4256.17,0.8302097
4266.17,0.8103534
4276.15,0.829717
4286.13,0.8364983
4296.09,0.8527278
4306.05,0.8614536
4316.25,0.8296226
4326.2,0.8227
4336.13,0.8155125
4346.06,0.8135812
4355.97,0.8183648
4366.13,0.8130472
4376.03,0.8082783
4385.92,0.8155183
4396.05,0.8079746
4405.92,0.8065113
4416.03,0.8052761
4425.89,0.8043041
4435.98,0.8005619
4445.82,0.7913104
4455.9,0.7967151
4465.97,0.7883666
4475.78,0.7878689
4485.83,0.7776074
4495.87,0.7702062
4505.9,0.7694172
4515.92,0.7683228
4525.68,0.7723736
4535.69,0.7639281
4545.68,0.7650003
4555.67,0.7660776
4565.64,0.7574842
4575.61,0.7584957
4585.8,0.7443786
4595.75,0.7394727
4605.69,0.7411669
4615.62,0.7363549
4625.53,0.7291082
4635.68,0.7346813
4645.58,0.7184042
4655.47,0.7176752
4665.59,0.7146485
4675.46,0.7119912
4685.56,0.7064099
4695.41,0.6916525
4705.5,0.6902828
4715.57,0.6929816
4725.39,0.6840195
4735.44,0.6817811
4745.48,0.6760093
4755.51,0.6761215
4765.29,0.6642167
4775.3,0.6577422
4785.3,0.6590022
4795.29,0.6523543
4805.27,0.6506922
4815.24,0.6426925
4825.2,0.6415376
4835.38,0.628903
4845.32,0.622032
4855.25,0.6153218
4865.16,0.6157267
4875.31,0.6079642
4885.2,0.6125411
4895.09,0.5974347
4905.2,0.5903227
4915.06,0.5905839
4925.15,0.5830914
4934.99,0.5819533
4945.06,0.5768163
4955.11,0.5815915
4965.16,0.5669143
4974.95,0.5634741
4984.98,0.5500769
4994.99,0.5502847
5004.76,0.5548202
5015.33,0.5475669
5025.15,0.5362793
5034.97,0.5333431
5044.78,0.5251968
5054.6,0.5251205
5065.17,0.513175
5074.98,0.5127181
5084.79,0.502144
5094.6,0.4979107
5105.17,0.493237
5114.98,0.4860018
5124.78,0.4748995
5134.59,0.4791052
5144.4,0.4670001
5154.95,0.4631075
5164.76,0.4635414
5174.56,0.4572376
5184.36,0.4451524
5194.92,0.432102
5204.71,0.4236886
5214.51,0.4322326
5224.31,0.4185002
5234.86,0.4161398
5244.65,0.4006612
5254.45,0.4053642
5264.24,0.3958903
5274.78,0.3939559
5284.57,0.3803068
5294.36,0.3741186
5304.15,0.3616155
5314.69,0.3628134
5324.48,0.353511
5334.26,0.3482883
5344.8,0.3391686
5354.58,0.3267773
5364.36,0.3269254
5374.14,0.3142986
5384.67,0.3201482
5394.45,0.3138816
5404.23,0.3006732
5414,0.2994755
5424.53,0.2947834
5434.3,0.2802865
5444.08,0.2750792
5454.6,0.26989
5464.37,0.2652015
5474.14,0.2620978
5483.9,0.2500303
5494.42,0.2463006
5504.19,0.243493
5513.95,0.2376347
5524.47,0.2277018
5534.23,0.2238324
5543.99,0.2176434
5553.75,0.2198216
5564.26,0.2093058
5574.01,0.2073087
5583.77,0.1980515
5594.28,0.1867818
5604.03,0.1907125
5613.78,0.1899428
5624.28,0.185558
5634.03,0.1754399
5643.78,0.1686754
5654.28,0.1708803
5664.03,0.1691167
5673.77,0.161488
5683.52,0.1567273
5694.01,0.1458667
5703.75,0.1646428
5713.49,0.1392008
5723.98,0.1228631
5733.72,0.127265
5743.45,0.13503
5753.94,0.1311109
5763.67,0.1191096
5773.41,0.1156288
5783.89,0.0992328
5793.62,0.0988056
5803.35,0.1046518
5813.82,0.1150279
5823.55,0.1013581
5833.28,0.087749
5843.75,0.0918289
5853.47,0.0925595
5863.2,0.0798896
5873.66,0.087059
5883.38,0.0936161
5893.85,0.0779252
5903.57,0.0656318
5913.28,0.0656342
5923.75,0.0593966
5933.46,0.0604589
5943.17,0.0550903
5953.63,0.053991
5963.34,0.0613009
5973.05,0.0561007
5983.5,0.045145
5993.21,0.0219062
6003.66,0.0457015
6013.36,0.0342154
6023.06,0.0282981
6033.51,0.0358814
6043.21,0.0411439
6052.91,0.0180594
6063.35,0.0249457
6073.05,0.0105054
6083.49,0.0112322
6093.18,0.0133339
6102.87,0.0036304
6113.31,0.0125843
6123,0.0197655
6133.43,0.0016677
6143.12,0.001246
6152.8,0.0023358
6163.23,0.0210435
6172.91,0.0123912
6183.34,0.0012686
6193.02,0.0001599
6202.7,0.0049881
6213.12,0.0031293
6222.8,0.009748
6233.22,0.0009499
6242.89,0.0068503
6252.56,0.0016083
6262.98,0.0102759
6272.65,0.0022986
6283.06,0.0027847
6292.72,0.0072931
6303.13,0.0045892
6312.8,0.0099299
6322.46,0.0015616
6332.87,0.0052942
6342.53,0.0019058
6352.93,0.0013982
6362.58,0.0034584
6372.98,0.0052355
6382.64,0.0022135
6393.03,0.0014236
6402.69,0.0129419
6412.34,0.0166099
6422.73,0.0033367
6432.38,0.0065279
6442.76,0.0078744
6452.41,0.0044406
6462.8,0.0019629
6472.44,0.0144125
6482.82,0.0025255
6492.46,0.0153804
6502.84,0.0151089
6512.48,0.0044744
6522.11,0.0013314
6532.49,0.0081972
6542.12,0.0015121
6552.49,0.0040941
6562.12,0.0028092
6572.49,0.0001297
6582.12,0.0114349
6592.48,0.0000923
6602.11,0.0134031
6612.47,0.0066077
6622.09,0.0181502
6632.45,0.0006055
6642.07,0.0031142
6652.43,0.0106449
6662.04,0.0011221
6672.4,0.0027373
6682.01,0.0016179
6692.36,0.0006687
6701.97,0.0003849
6712.32,0.0003305
6721.93,0.0067986
6732.27,0.0052148
6741.88,0.0021353
6752.22,0.0042148
6761.82,0.0054243
6772.16,0.0115619
6781.76,0.0018083
6792.09,0.0002193
6801.69,0.0049522
6812.02,0.011157
6821.61,0.0017863
6831.94,0.0016507
6842.27,0.0015742
6851.86,0.0124197
6862.18,0.0043221
6871.77,0.0066454
6882.09,0.0087154
6891.67,0.0013254
6901.99,0.0086343
6911.57,0.0058709
6921.88,0.0024192
6931.46,0.0017861
6941.77,0.0039197
6952.08,0.008562
6961.65,0.0009084
6971.96,0.0082841
6981.53,0.0027299
6991.83,0.0016273
7001.4,0.0094547
7011.7,0.006333
7022,0.0011526
7031.56,0.0040753
7041.85,0.0105045
7051.41,0.0059478
7061.7,0.0005931
7071.26,0.0072799
7081.55,0.0000915
7091.83,0.0023893
7101.39,0.0067679
7111.67,0.0023671
7121.22,0.004238
7131.5,0.0046132
7141.78,0.0033394
7151.32,0.0040152
7161.6,0.0017709
7171.14,0.0017792
7181.41,0.0030255
7191.68,0.0000897
7201.21,0.00018
7211.48,0.0044853
7221.01,0.0016603
7231.28,0.0057125
7241.54,0.0005284
7251.07,0.00204
7261.33,0.0042816
7270.85,0.0006952
7281.11,0.0001791
7291.36,0.0105815
7300.88,0.0009715
7311.13,0.0031714
7321.38,0.0103567
7330.89,0.0043431
7341.14,0.0011276
7351.38,0.0024913
7360.89,0.0090319
7371.13,0.0095708
7381.37,0.0053346
7390.88,0.001777
7401.11,0.0089843
7411.35,0.0012831
7420.85,0.0058362
7431.08,0.0060038
7440.57,0.0001943
7450.8,0.0005533
7461.03,0.0024744
7470.52,0.0071177
7480.74,0.0033712
7490.96,0.0010997
7501.18,0.0077066
7510.66,0.0008784
7520.88,0.00248
7531.09,0.002541
7540.57,0.0101284
7550.78,0.0018023
7560.99,0.0074476
7570.46,0.0032404
7580.67,0.0066297
7590.87,0.0003189
7600.34,0.0027522
7610.54,0.0042062
7620.73,0.0039412
7630.93,0.0006496
7640.39,0.002939
7650.59,0.0032125
7660.77,0.0062562
7670.23,0.0005031
7680.42,0.0017914
7690.6,0.0025252
7700.79,0.0031628
7710.24,0.0078162
7720.42,0.0017229
7730.6,0.0042913
7740.77,0.0037197
7750.22,0.0009936
7760.39,0.0099169
7770.56,0.0083688
7780.72,0.0046542
7790.16,0.0032757
7800.33,0.0015331
7810.49,0.0045199
7820.65,0.0069434
7830.08,0.0015646
7840.24,0.000401
7850.4,0.0017484
7860.55,0.0027142
7869.97,0.0045452
7880.12,0.0012852
7890.27,0.0071089
7900.42,0.0106264
7909.84,0.0020519
7919.98,0.0003143
7930.12,0.0029321
7940.26,0.0013317
7950.39,0.0024884
7959.8,0.002546
7969.94,0.0081714
7980.07,0.001801
7990.19,0.00994
8000.32,0.01332
